date,ret_tr_pct,sig_uncond,sig_garch,sig_garch_t,sig_ewma,sig_dnorm,m1_var_95,m1_var_99,garch_var_95,garch_var_99,garch_t_var_95,garch_t_var_99,ewma_var_95,ewma_var_99,dnorm_var_95,dnorm_var_99,ret_rmb_pct,rmb_sig_uncond,rmb_sig_garch,rmb_sig_ewma,rmb_sig_dnorm,rmb_m1_var_95,rmb_m1_var_99,rmb_garch_var_95,rmb_garch_var_99,rmb_ewma_var_95,rmb_ewma_var_99,rmb_dnorm_var_95,rmb_dnorm_var_99
2022-12-05,-0.3084,0.365747,0.44466,0.453412,0.45091,0.365749,0.601617,0.850836,0.731421,1.034412,0.745817,1.054772,0.741702,1.048952,0.60162,0.850841,-1.1382,0.449362,0.544687,0.547466,0.449362,0.739155,1.04535,0.895956,1.267106,0.900527,1.27357,0.739156,1.045352
2022-12-06,0.2524,0.365178,0.44068,0.44805,0.443652,0.36518,0.600681,0.849514,0.724875,1.025154,0.736997,1.042298,0.729764,1.032069,0.600685,0.849519,0.7182,0.454408,0.548745,0.599555,0.454409,0.747456,1.05709,0.90263,1.276545,0.986208,1.394744,0.747457,1.057092
2022-12-07,0.3858,0.365372,0.436785,0.442195,0.434557,0.365375,0.601001,0.849965,0.718468,1.016093,0.727367,1.028679,0.714804,1.010911,0.601005,0.849971,0.0521,0.456426,0.550515,0.607327,0.456427,0.750775,1.061784,0.905541,1.280662,0.998993,1.412826,0.750777,1.061786
2022-12-08,-0.0949,0.366359,0.436516,0.441347,0.431787,0.366362,0.602625,0.852262,0.718025,1.015468,0.725972,1.026706,0.710247,1.004467,0.602629,0.852268,-0.171,0.456126,0.550164,0.588964,0.456127,0.750282,1.061086,0.904965,1.279847,0.968787,1.370107,0.750283,1.061088
2022-12-09,-0.3245,0.366365,0.430413,0.432435,0.419278,0.366368,0.602635,0.852276,0.707987,1.00127,0.711313,1.005974,0.689671,0.975367,0.602639,0.852282,-0.4538,0.45545,0.549849,0.572556,0.455451,0.749169,1.059513,0.904446,1.279113,0.941797,1.331937,0.749171,1.059515
2022-12-12,-0.0617,0.366529,0.427695,0.428441,0.414204,0.366531,0.602903,0.852656,0.703516,0.994948,0.704742,0.996681,0.681323,0.963562,0.602907,0.852661,0.2455,0.454076,0.550078,0.566134,0.454077,0.74691,1.056317,0.904823,1.279646,0.931233,1.316997,0.746911,1.056319
2022-12-13,0.4309,0.366459,0.422003,0.420154,0.40187,0.366461,0.602788,0.852493,0.694153,0.981705,0.691111,0.977403,0.661035,0.934869,0.602792,0.852498,-0.0619,0.454352,0.550082,0.552171,0.454352,0.747363,1.056958,0.90483,1.279656,0.908266,1.284516,0.747364,1.05696
2022-12-14,0.2899,0.367086,0.423609,0.422157,0.40367,0.367088,0.60382,0.853953,0.696795,0.985443,0.694406,0.982063,0.663997,0.939058,0.603824,0.853958,0.3878,0.454064,0.549634,0.535564,0.454065,0.746891,1.05629,0.904093,1.278614,0.88095,1.245884,0.746892,1.056292
2022-12-15,0.0835,0.367661,0.421396,0.418838,0.397763,0.367662,0.604765,0.855289,0.693155,0.980295,0.688947,0.974344,0.65428,0.925315,0.604768,0.855293,0.3967,0.45472,0.549945,0.527866,0.45472,0.747968,1.057814,0.904604,1.279337,0.868287,1.227975,0.747969,1.057816
2022-12-16,-0.1113,0.367676,0.415259,0.411438,0.386187,0.367678,0.60479,0.855325,0.683059,0.966016,0.676774,0.957128,0.635239,0.898387,0.604793,0.855329,-0.1228,0.455346,0.550274,0.520929,0.455347,0.748999,1.059272,0.905145,1.280102,0.856875,1.211836,0.749,1.059273
2022-12-19,-0.3794,0.367464,0.409156,0.40404,0.375414,0.367465,0.604441,0.854831,0.673021,0.95182,0.664606,0.939919,0.617518,0.873325,0.604444,0.854835,-0.2876,0.455272,0.548507,0.505954,0.455272,0.748876,1.059099,0.902239,1.275991,0.832244,1.177001,0.748877,1.059099
2022-12-20,-0.2799,0.367947,0.408061,0.402922,0.375654,0.367948,0.605236,0.855954,0.671219,0.949272,0.662766,0.937317,0.617913,0.873884,0.605238,0.855958,-0.5267,0.455376,0.546246,0.495573,0.455377,0.749049,1.059342,0.89852,1.270732,0.815168,1.152852,0.749049,1.059343
2022-12-21,-0.0112,0.368224,0.404448,0.398591,0.370607,0.368226,0.605691,0.856599,0.665276,0.940867,0.655643,0.927243,0.609612,0.862143,0.605694,0.856603,0.2901,0.456517,0.546509,0.497496,0.456517,0.750924,1.061995,0.898952,1.271343,0.818331,1.157324,0.750925,1.061996
2022-12-22,-0.0168,0.36822,0.398122,0.390633,0.359327,0.368222,0.605685,0.85659,0.654871,0.926152,0.642552,0.908729,0.591058,0.835903,0.605688,0.856594,0.0104,0.456825,0.544423,0.487546,0.456826,0.751432,1.062713,0.895521,1.266491,0.801965,1.134179,0.751433,1.062714
2022-12-23,-0.2358,0.36818,0.391742,0.382241,0.348405,0.368182,0.60562,0.856497,0.644377,0.91131,0.628748,0.889206,0.573092,0.810495,0.605623,0.856502,-0.1628,0.456825,0.541266,0.472701,0.456826,0.751432,1.062712,0.890329,1.259148,0.777545,1.099643,0.751433,1.062714
2022-12-27,0.0,0.368257,0.387274,0.37635,0.342694,0.368259,0.605746,0.856677,0.637027,0.900915,0.619058,0.875503,0.563697,0.797209,0.605749,0.856681,-0.4015,0.456782,0.538384,0.460032,0.456783,0.751361,1.062613,0.885589,1.252444,0.756706,1.070172,0.751362,1.062614
2022-12-28,-0.4055,0.368257,0.380635,0.366585,0.332254,0.368259,0.605746,0.856677,0.626106,0.88547,0.602996,0.852788,0.546525,0.772923,0.605749,0.856681,-0.1558,0.457449,0.537254,0.456731,0.45745,0.752458,1.064164,0.883729,1.249814,0.751278,1.062494,0.75246,1.064166
2022-12-29,0.2368,0.368885,0.381063,0.368403,0.337098,0.368887,0.60678,0.858138,0.62681,0.886466,0.605986,0.857016,0.554492,0.784191,0.606783,0.858143,0.023,0.457532,0.534386,0.444459,0.457533,0.752594,1.064357,0.879012,1.243143,0.731091,1.033945,0.752596,1.064358
2022-12-30,-0.2029,0.369188,0.377713,0.364081,0.331936,0.36919,0.607277,0.858842,0.6213,0.878674,0.598877,0.846962,0.546001,0.772182,0.60728,0.858846,-1.1452,0.457357,0.531312,0.430956,0.457358,0.752307,1.06395,0.873955,1.235991,0.708879,1.002533,0.752308,1.063952
2023-01-03,0.2648,0.368859,0.372328,0.355987,0.325639,0.368861,0.606736,0.858076,0.612443,0.866147,0.585563,0.828132,0.535643,0.757533,0.606739,0.858081,0.5008,0.462466,0.544622,0.503258,0.462466,0.76071,1.075834,0.895849,1.266954,0.827809,1.170729,0.760711,1.075836
2023-01-04,0.3857,0.369385,0.36981,0.353127,0.322312,0.369387,0.607601,0.8593,0.608301,0.86029,0.580859,0.82148,0.530172,0.749795,0.607604,0.859304,0.0089,0.463626,0.544853,0.503111,0.463627,0.762618,1.078533,0.896228,1.267491,0.827567,1.170387,0.762619,1.078534
2023-01-05,0.0113,0.369232,0.372075,0.358466,0.326463,0.369234,0.60735,0.858945,0.612027,0.865559,0.58964,0.833899,0.536999,0.759451,0.607354,0.85895,-0.0977,0.461038,0.54174,0.487789,0.461039,0.758361,1.072513,0.891109,1.260251,0.802364,1.134743,0.758363,1.072515
2023-01-06,0.5914,0.36922,0.364892,0.3475,0.31653,0.369222,0.60733,0.858916,0.600212,0.848849,0.571603,0.80839,0.52066,0.736343,0.607333,0.858921,-0.0356,0.460648,0.538698,0.473534,0.460649,0.757721,1.071607,0.886104,1.253173,0.778916,1.101582,0.757722,1.071608
2023-01-09,0.3756,0.37119,0.378825,0.369425,0.339359,0.371192,0.610571,0.8635,0.62313,0.881261,0.607666,0.859392,0.558212,0.789452,0.610574,0.863504,-0.6092,0.460103,0.535679,0.459191,0.460104,0.756823,1.070337,0.881138,1.246149,0.755323,1.068216,0.756824,1.070339
2023-01-10,-0.2745,0.371653,0.37998,0.371513,0.341642,0.371655,0.611332,0.864576,0.625028,0.883947,0.611101,0.86425,0.561967,0.794762,0.611335,0.86458,-0.1712,0.461643,0.537092,0.469545,0.461644,0.759356,1.07392,0.883462,1.249436,0.772355,1.092303,0.759358,1.073922
2023-01-11,0.3025,0.37187,0.376565,0.367507,0.33799,0.371872,0.611689,0.865082,0.619412,0.876004,0.604512,0.854931,0.55596,0.786266,0.611692,0.865085,0.1992,0.461517,0.534389,0.457168,0.461518,0.759149,1.073626,0.879016,1.243148,0.751996,1.06351,0.75915,1.073628
2023-01-12,0.4632,0.372495,0.375213,0.366244,0.335966,0.372497,0.612718,0.866536,0.617188,0.872858,0.602435,0.851993,0.552631,0.781559,0.61272,0.86654,-0.0329,0.461701,0.53197,0.445919,0.461702,0.759451,1.074054,0.875037,1.237521,0.733492,1.03734,0.759453,1.074056
2023-01-13,-0.156,0.373742,0.380195,0.373082,0.344926,0.373743,0.614767,0.869435,0.625383,0.884448,0.613683,0.867902,0.56737,0.802402,0.614771,0.869439,-0.6844,0.461675,0.528977,0.432409,0.461676,0.759409,1.073994,0.870114,1.230559,0.71127,1.005914,0.759411,1.073996
2023-01-17,0.0725,0.373787,0.374652,0.366366,0.336595,0.373789,0.614842,0.86954,0.616265,0.871552,0.602636,0.852277,0.553665,0.78302,0.614845,0.869544,1.1309,0.463115,0.531564,0.451512,0.463116,0.761777,1.077343,0.87437,1.236578,0.742692,1.050353,0.761779,1.077346
2023-01-18,0.6996,0.373819,0.368468,0.358658,0.326823,0.373821,0.614895,0.869616,0.606093,0.857167,0.589957,0.834347,0.537592,0.760289,0.614899,0.86962,0.4201,0.468729,0.544644,0.518042,0.46873,0.771012,1.090403,0.895884,1.267004,0.852127,1.205121,0.771013,1.090406
2023-01-19,0.1217,0.374922,0.387381,0.38221,0.360238,0.374924,0.616709,0.872181,0.637203,0.901164,0.628698,0.889136,0.592555,0.838021,0.616713,0.872186,0.4233,0.467339,0.543894,0.512693,0.467341,0.768727,1.087172,0.894651,1.265261,0.843329,1.192679,0.768728,1.087174
2023-01-20,-0.2989,0.37312,0.382165,0.376062,0.350533,0.373123,0.613745,0.86799,0.628623,0.889031,0.618585,0.874833,0.576592,0.815446,0.613749,0.867995,-0.1705,0.466461,0.543209,0.507774,0.466462,0.767281,1.085127,0.893525,1.263668,0.835237,1.181234,0.767283,1.085131
2023-01-23,0.0,0.372932,0.379581,0.373267,0.347652,0.372934,0.613436,0.867552,0.624373,0.88302,0.613987,0.868331,0.571852,0.808742,0.61344,0.867557,0.109,0.466443,0.540527,0.494073,0.466445,0.767253,1.085087,0.889113,1.257428,0.812701,1.149363,0.767255,1.08509
2023-01-24,0.0,0.372753,0.373413,0.365856,0.337061,0.372755,0.613141,0.867135,0.614227,0.868671,0.601797,0.851091,0.554431,0.784104,0.613145,0.867141,0.0,0.46646,0.537745,0.479765,0.466462,0.76728,1.085127,0.884537,1.250956,0.789166,1.116078,0.767283,1.08513
2023-01-25,0.0,0.372081,0.367071,0.358074,0.326792,0.372084,0.612037,0.865573,0.603795,0.853916,0.588996,0.832987,0.537541,0.760217,0.612041,0.865579,0.0,0.466089,0.534805,0.46515,0.46609,0.766669,1.084262,0.879701,1.244118,0.765125,1.082078,0.766672,1.084266
2023-01-26,-0.0222,0.372006,0.360478,0.349866,0.316837,0.372009,0.611913,0.865398,0.59295,0.83858,0.575494,0.813892,0.521165,0.737058,0.611918,0.865404,-0.0222,0.465756,0.53193,0.450979,0.465758,0.766122,1.083488,0.874972,1.237429,0.741816,1.049113,0.766125,1.083492
2023-01-27,-0.0776,0.371988,0.353547,0.341018,0.307233,0.371991,0.611884,0.865357,0.58155,0.822457,0.560941,0.79331,0.505368,0.714716,0.611888,0.865363,-0.0776,0.465646,0.529072,0.437275,0.465648,0.765942,1.083233,0.87027,1.23078,0.719273,1.017232,0.765944,1.083237
2023-01-30,-0.1666,0.371308,0.346438,0.33178,0.298479,0.37131,0.610764,0.863773,0.569857,0.80592,0.545745,0.77182,0.490969,0.694353,0.610768,0.863779,-0.7545,0.464729,0.526278,0.424379,0.46473,0.764432,1.081098,0.865675,1.224281,0.698062,0.987234,0.764434,1.081102
2023-01-31,0.344,0.371232,0.340114,0.323827,0.29225,0.371235,0.61064,0.863598,0.559454,0.791208,0.532663,0.753318,0.480721,0.67986,0.610644,0.863603,0.4018,0.463684,0.529967,0.451052,0.463685,0.762714,1.078669,0.871742,1.232862,0.741936,1.049283,0.762716,1.078672
2023-02-01,0.4256,0.371951,0.341731,0.32774,0.29561,0.371954,0.611822,0.86527,0.562113,0.794969,0.539099,0.762421,0.486249,0.687678,0.611826,0.865276,0.227,0.464396,0.529157,0.44825,0.464397,0.763885,1.080324,0.870411,1.230978,0.737326,1.042763,0.763887,1.080327
2023-02-02,0.1433,0.373054,0.347494,0.336594,0.304976,0.373056,0.613636,0.867835,0.571593,0.808376,0.553664,0.783019,0.501655,0.709466,0.61364,0.867841,-0.0646,0.464613,0.527014,0.438137,0.464614,0.764242,1.080829,0.866885,1.225993,0.720691,1.019238,0.764244,1.080832
2023-02-03,-0.3641,0.373207,0.341898,0.330002,0.297761,0.37321,0.613889,0.868192,0.562389,0.795358,0.54282,0.767683,0.489788,0.692683,0.613892,0.868197,0.3278,0.464628,0.524278,0.425084,0.464629,0.764267,1.080865,0.862386,1.219629,0.699221,0.988873,0.764269,1.080867
2023-02-06,-0.4987,0.37381,0.342564,0.33193,0.302153,0.373812,0.61488,0.869593,0.563483,0.796906,0.545992,0.77217,0.497011,0.702898,0.614883,0.869599,-0.2259,0.465105,0.522877,0.419883,0.465106,0.765051,1.081974,0.860081,1.216369,0.690666,0.976774,0.765053,1.081976
2023-02-07,-0.1445,0.374984,0.350015,0.342007,0.317397,0.374986,0.616811,0.872324,0.57574,0.81424,0.562567,0.79561,0.522086,0.73836,0.616814,0.87233,-0.1563,0.465317,0.520694,0.410835,0.465318,0.7654,1.082467,0.856489,1.21129,0.675783,0.955726,0.765402,1.08247
2023-02-08,0.2278,0.372602,0.344141,0.335289,0.309756,0.372604,0.612893,0.866784,0.566078,0.800575,0.551516,0.779982,0.509518,0.720586,0.612897,0.86679,0.1983,0.463288,0.51825,0.400155,0.463289,0.762062,1.077746,0.85247,1.205606,0.658215,0.930881,0.762064,1.077749
2023-02-09,-0.2835,0.372949,0.341034,0.332049,0.30546,0.372951,0.613464,0.867592,0.560967,0.793347,0.546188,0.772446,0.502451,0.710591,0.613468,0.867597,-0.4427,0.463447,0.516084,0.390994,0.463448,0.762324,1.078116,0.848907,1.200566,0.643146,0.909569,0.762325,1.078119
2023-02-10,-0.3066,0.372968,0.338452,0.329605,0.304187,0.37297,0.613495,0.867635,0.55672,0.787341,0.542168,0.766761,0.500357,0.70763,0.613498,0.86764,0.1703,0.464121,0.515562,0.394287,0.464122,0.763433,1.079685,0.848047,1.199351,0.648563,0.917231,0.763435,1.079688
2023-02-13,0.0112,0.37323,0.336727,0.328214,0.304332,0.373232,0.613926,0.868244,0.553882,0.783327,0.53988,0.763525,0.500596,0.707968,0.613929,0.868249,0.1462,0.464223,0.513345,0.384545,0.464224,0.763601,1.079922,0.844402,1.194195,0.632538,0.894567,0.763602,1.079925
2023-02-14,-0.1564,0.371344,0.329549,0.320053,0.295074,0.371346,0.610823,0.863856,0.542075,0.766629,0.526456,0.74454,0.485367,0.68643,0.610826,0.863861,-0.0729,0.461766,0.511022,0.374546,0.461767,0.759559,1.074207,0.84058,1.18879,0.616091,0.871307,0.759561,1.074209
2023-02-15,-0.1679,0.369357,0.323319,0.31314,0.288638,0.369358,0.607555,0.859234,0.531828,0.752138,0.515085,0.728459,0.474781,0.671459,0.607558,0.859239,0.205,0.460157,0.482031,0.363575,0.460157,0.756911,1.070462,0.792893,1.12135,0.598044,0.845784,0.756913,1.070464
2023-02-16,-0.1794,0.367713,0.31711,0.306399,0.282851,0.367715,0.604851,0.85541,0.521614,0.737692,0.503996,0.712777,0.465262,0.657997,0.604854,0.855415,-0.0627,0.459001,0.473478,0.356058,0.459002,0.755012,1.067775,0.778824,1.101452,0.585679,0.828297,0.755013,1.067777
2023-02-17,-0.0056,0.367661,0.310979,0.299941,0.277733,0.367663,0.604766,0.85529,0.511529,0.723429,0.493373,0.697752,0.456843,0.64609,0.604769,0.855295,0.0979,0.457937,0.461637,0.345552,0.457938,0.753261,1.065299,0.759346,1.073905,0.568399,0.803858,0.753263,1.065302
2023-02-21,-0.6756,0.367433,0.302347,0.290509,0.269275,0.367435,0.60439,0.854759,0.497331,0.703351,0.477858,0.67581,0.442931,0.626416,0.604394,0.854764,-0.6188,0.457886,0.44856,0.335882,0.457887,0.753176,1.065179,0.737837,1.043485,0.552493,0.781363,0.753178,1.065182
2023-02-22,0.0169,0.369353,0.331358,0.324153,0.309103,0.369355,0.607548,0.859225,0.545051,0.770838,0.5332,0.754078,0.508444,0.719067,0.607552,0.85923,0.3192,0.45931,0.459512,0.359197,0.459311,0.755518,1.068492,0.755851,1.068962,0.590844,0.835601,0.75552,1.068495
2023-02-23,0.3045,0.369211,0.324776,0.316825,0.299715,0.369213,0.607315,0.858895,0.534223,0.755526,0.521146,0.73703,0.493002,0.697228,0.607319,0.8589,0.5466,0.459732,0.454335,0.356924,0.459733,0.756212,1.069473,0.747336,1.05692,0.587104,0.830312,0.756214,1.069476
2023-02-24,-0.3102,0.369686,0.325474,0.318227,0.300005,0.369688,0.608097,0.860001,0.535372,0.75715,0.523451,0.740291,0.493478,0.697901,0.6081,0.860006,0.3679,0.460878,0.461424,0.371049,0.460879,0.758099,1.072141,0.758996,1.073411,0.610338,0.863171,0.758101,1.072144
2023-02-27,0.1411,0.369559,0.324255,0.317365,0.300626,0.369561,0.607887,0.859704,0.533368,0.754315,0.522034,0.738286,0.4945,0.699346,0.607891,0.85971,0.0044,0.460105,0.458605,0.370861,0.460106,0.756827,1.070343,0.754359,1.066852,0.610029,0.862733,0.756829,1.070346
2023-02-28,0.186,0.369457,0.319455,0.312254,0.29351,0.369459,0.607719,0.859467,0.525471,0.743148,0.513626,0.726396,0.482794,0.682792,0.607723,0.859472,0.0059,0.460103,0.447289,0.359564,0.460105,0.756824,1.070339,0.735746,1.040529,0.591448,0.836455,0.756826,1.070341
2023-03-01,-0.3666,0.369691,0.315843,0.308583,0.288192,0.369694,0.608105,0.860013,0.51953,0.734746,0.507588,0.717857,0.474048,0.670422,0.608109,0.860018,-1.3363,0.459987,0.434432,0.348614,0.459988,0.756633,1.070068,0.714598,1.01062,0.573435,0.81098,0.756634,1.07007
2023-03-02,-0.2433,0.369436,0.317527,0.311124,0.293488,0.369439,0.607686,0.85942,0.5223,0.738663,0.511767,0.723767,0.482759,0.682742,0.60769,0.859426,0.4332,0.467555,0.51351,0.470512,0.467556,0.769081,1.087673,0.844673,1.194579,0.773945,1.094552,0.769083,1.087676
2023-03-03,0.4014,0.36859,0.314171,0.307779,0.290721,0.368592,0.606293,0.85745,0.51678,0.730856,0.506266,0.715986,0.478208,0.676305,0.606297,0.857456,0.2943,0.467432,0.513157,0.468357,0.467434,0.768879,1.087387,0.844092,1.193757,0.7704,1.089539,0.768882,1.087391
2023-03-06,-0.0226,0.36421,0.320601,0.315405,0.298522,0.364213,0.599089,0.847262,0.527356,0.745813,0.51881,0.733727,0.491038,0.694451,0.599094,0.847269,0.3345,0.464455,0.511687,0.459776,0.464457,0.763982,1.080462,0.841674,1.190338,0.756285,1.069576,0.763986,1.080467
2023-03-07,-0.0847,0.363872,0.314121,0.308407,0.28948,0.363875,0.598533,0.846476,0.516698,0.73074,0.507299,0.717447,0.476166,0.673418,0.598538,0.846483,0.3617,0.464765,0.51051,0.453237,0.464767,0.764492,1.081183,0.839739,1.1876,0.745529,1.054364,0.764496,1.081188
2023-03-08,-0.1639,0.36327,0.307728,0.301551,0.281427,0.363273,0.597543,0.845075,0.506182,0.715868,0.496021,0.701498,0.46292,0.654684,0.597548,0.845082,-0.3206,0.464954,0.509523,0.448272,0.464956,0.764802,1.081622,0.838114,1.185303,0.737362,1.042815,0.764805,1.081626
2023-03-09,0.3501,0.361965,0.30241,0.295973,0.275792,0.361968,0.595396,0.842039,0.497434,0.703497,0.486845,0.688521,0.45365,0.641574,0.595401,0.842046,0.5427,0.464196,0.50817,0.441653,0.464198,0.763555,1.079858,0.835889,1.182157,0.726476,1.027418,0.763559,1.079863
2023-03-10,0.8644,0.360848,0.306855,0.301448,0.280805,0.360851,0.593559,0.839441,0.504745,0.713836,0.495851,0.701257,0.461897,0.653237,0.593564,0.839448,-0.0083,0.463591,0.508897,0.448359,0.463593,0.762561,1.078452,0.837084,1.183847,0.737506,1.043017,0.762564,1.078456
2023-03-13,0.7128,0.363842,0.349574,0.34756,0.344894,0.363845,0.598484,0.846407,0.575015,0.813215,0.571702,0.808529,0.567316,0.802326,0.598489,0.846413,-0.1164,0.462328,0.49203,0.434705,0.46233,0.760484,1.075514,0.80934,1.144609,0.715046,1.011254,0.760487,1.075519
2023-03-14,-0.562,0.366773,0.368724,0.370214,0.377226,0.366776,0.603305,0.853225,0.606514,0.857762,0.608966,0.86123,0.6205,0.877542,0.603309,0.85323,-0.2339,0.462403,0.484701,0.422425,0.462405,0.760607,1.075688,0.797284,1.127559,0.694847,0.982688,0.76061,1.075692
2023-03-15,0.7671,0.367943,0.376236,0.379791,0.390784,0.367945,0.605229,0.855946,0.618871,0.875238,0.624719,0.883508,0.642801,0.909081,0.605233,0.855951,1.2392,0.462664,0.502577,0.413545,0.462666,0.761036,1.076296,0.826688,1.169144,0.680239,0.962029,0.761039,1.0763
2023-03-16,-0.4996,0.365583,0.398982,0.411235,0.422914,0.365585,0.601347,0.850455,0.656286,0.928152,0.676441,0.956657,0.695651,0.983825,0.601351,0.85046,-0.5576,0.467282,0.515947,0.502887,0.467284,0.768632,1.087038,0.848682,1.200249,0.827198,1.169865,0.768635,1.087042
2023-03-17,0.7154,0.365729,0.403222,0.417235,0.427903,0.365731,0.601587,0.850795,0.663261,0.938016,0.68631,0.970615,0.703857,0.99543,0.601591,0.8508,0.5776,0.467989,0.516658,0.506336,0.467991,0.769795,1.088683,0.849851,1.201902,0.832872,1.17789,0.769799,1.088688
2023-03-20,-0.4264,0.368247,0.425373,0.450104,0.450358,0.368249,0.60573,0.856654,0.699697,0.989546,0.740376,1.047077,0.740794,1.047668,0.605733,0.856658,-0.5717,0.469291,0.517698,0.510892,0.469293,0.771936,1.091711,0.851561,1.204321,0.840367,1.188489,0.77194,1.091716
2023-03-21,-0.3168,0.366588,0.424945,0.447784,0.448957,0.36659,0.603001,0.852794,0.698992,0.98855,0.736559,1.041679,0.738489,1.044408,0.603004,0.852798,-0.2296,0.469368,0.518536,0.514743,0.46937,0.772064,1.091892,0.85294,1.20627,0.846702,1.197448,0.772067,1.091896
2023-03-22,0.699,0.366793,0.41976,0.438553,0.442143,0.366794,0.603337,0.853269,0.690463,0.976487,0.721376,1.020206,0.727281,1.028557,0.603339,0.853273,0.6583,0.468812,0.516647,0.502221,0.468814,0.771149,1.090598,0.849833,1.201876,0.826104,1.168317,0.771152,1.090602
2023-03-23,0.3532,0.367549,0.441389,0.466746,0.461603,0.367551,0.604581,0.855029,0.72604,1.026803,0.76775,1.085791,0.75929,1.073826,0.604584,0.855033,-0.5432,0.468292,0.518753,0.512927,0.468293,0.770293,1.089387,0.853297,1.206775,0.843714,1.193222,0.770296,1.089391
2023-03-24,-0.0716,0.367607,0.437972,0.460324,0.455826,0.367608,0.604676,0.855163,0.72042,1.018854,0.757187,1.070852,0.749788,1.060388,0.604679,0.855167,0.6401,0.469471,0.519197,0.514794,0.469473,0.772232,1.09213,0.854026,1.207807,0.846784,1.197564,0.772236,1.092134
2023-03-27,-0.6471,0.36483,0.426781,0.443699,0.442287,0.364832,0.600109,0.848705,0.702013,0.992822,0.72984,1.032176,0.727519,1.028893,0.600112,0.848708,-0.4158,0.468515,0.520989,0.523159,0.468516,0.77066,1.089906,0.856975,1.211977,0.860544,1.217025,0.770663,1.08991
2023-03-28,-0.111,0.366259,0.440007,0.459743,0.457171,0.36626,0.602459,0.852028,0.723768,1.023589,0.756231,1.069499,0.752001,1.063517,0.602462,0.852031,-0.2695,0.468301,0.520272,0.517346,0.468303,0.770308,1.089408,0.855795,1.210308,0.850983,1.203502,0.770311,1.089412
2023-03-29,-0.0333,0.364351,0.429414,0.444654,0.444077,0.364352,0.599321,0.847589,0.706344,0.998947,0.731411,1.034398,0.730462,1.033056,0.599323,0.847593,0.1658,0.466862,0.518593,0.505911,0.466864,0.767941,1.086061,0.853034,1.206404,0.832173,1.176901,0.767944,1.086065
2023-03-30,0.222,0.363975,0.419774,0.430979,0.430626,0.363976,0.598702,0.846714,0.690487,0.976521,0.708917,1.002587,0.708337,1.001765,0.598704,0.846718,-0.0135,0.466514,0.51655,0.492177,0.466516,0.767369,1.085251,0.849674,1.201651,0.809583,1.144952,0.767371,1.085255
2023-03-31,0.3487,0.362697,0.414128,0.422771,0.421034,0.362698,0.5966,0.843742,0.6812,0.963387,0.695415,0.983491,0.692558,0.979451,0.596602,0.843745,0.3138,0.465898,0.514241,0.477195,0.4659,0.766356,1.083819,0.845874,1.196278,0.784938,1.110099,0.766359,1.083823
2023-04-03,0.2821,0.361721,0.412694,0.420247,0.417048,0.361722,0.594995,0.841471,0.67884,0.96005,0.691264,0.977621,0.686002,0.970178,0.594997,0.841475,0.4276,0.465976,0.51295,0.469,0.465977,0.766483,1.083999,0.843751,1.193275,0.771457,1.091034,0.766486,1.084003
2023-04-04,0.4155,0.362179,0.409176,0.415082,0.410205,0.36218,0.595748,0.842536,0.673053,0.951866,0.682769,0.965606,0.674746,0.954259,0.59575,0.84254,0.4213,0.466657,0.512486,0.466619,0.466659,0.767604,1.085584,0.842988,1.192196,0.767542,1.085496,0.767607,1.085589
2023-04-05,0.0,0.362769,0.410468,0.416267,0.410524,0.362771,0.596719,0.84391,0.675179,0.954872,0.684717,0.968361,0.675271,0.955003,0.596722,0.843914,0.0015,0.467329,0.511973,0.464025,0.46733,0.768709,1.087146,0.842145,1.191003,0.763274,1.079461,0.768712,1.087151
