model,caliber,conf,date,ret,var,exceed_ratio,is_doubtful,doubtful_series,near_ghost,near_event,co_3141_pct
M1d,主,95,2025-04-07,-1.1491,0.365582,3.143207269504516,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1e,主,95,2025-04-07,-1.1491,0.343535,3.344928464348611,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1g,主,95,2025-04-07,-1.1491,0.372464,3.0851303750161088,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
M1g-t,主,95,2025-04-07,-1.1491,0.375016,3.0641359302003113,False,,True,"2025-04-02 美国""解放日""对等关税(中国累计约54%) 历史级risk-off；2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复",-0.8287
FHS-E,主,95,2025-04-09,-0.5725,0.511447,1.1193730728697207,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
FHS-G,主,95,2025-04-09,-0.5725,0.426205,1.3432503138161214,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
HS250,主,95,2025-04-09,-0.5725,0.32183,1.7788894758102103,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
HS500,主,95,2025-04-09,-0.5725,0.391365,1.4628288170889068,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
HS750,主,95,2025-04-09,-0.5725,0.45709,1.2524885689907896,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
M1,主,95,2025-04-09,-0.5725,0.385422,1.4853848508907121,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
M1d,主,95,2025-04-09,-0.5725,0.385418,1.4854002667234016,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
M1e,主,95,2025-04-09,-0.5725,0.559191,1.0238004545852848,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
M1g,主,95,2025-04-09,-0.5725,0.513141,1.1156777571856469,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
M1g-t,主,95,2025-04-09,-0.5725,0.530567,1.0790343161184166,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.4196
HS250,主,95,2025-04-11,-0.3616,0.32183,1.1235745579964578,False,,True,2025-04-08 美中关税加码至104% 人民币中间价破7.20 美债市场承压；2025-04-09 90天关税暂缓(不含中国) 美股+9.5%；2025-04-10 中国反制84%至125% 亚洲IG信用risk-off；2025-04-11 隔夜美股再跌后亚洲风险偏好修复,0.6372
FHS-E,主,95,2025-05-02,-0.6138,0.440304,1.3940368472691596,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
FHS-G,主,95,2025-05-02,-0.6138,0.399627,1.5359322568294935,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
HS250,主,95,2025-05-02,-0.6138,0.326285,1.881177498199427,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
HS500,主,95,2025-05-02,-0.6138,0.391365,1.5683569046797745,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
HS750,主,95,2025-05-02,-0.6138,0.452595,1.3561793656580385,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
M1,主,95,2025-05-02,-0.6138,0.387213,1.58517405149104,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
M1d,主,95,2025-05-02,-0.6138,0.387209,1.5851904268754082,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
M1e,主,95,2025-05-02,-0.6138,0.481407,1.2750126192597948,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
M1g,主,95,2025-05-02,-0.6138,0.481142,1.275714861724813,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
M1g-t,主,95,2025-05-02,-0.6138,0.484349,1.267268023677142,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp),0.4164
HS250,主,95,2025-05-08,-0.3457,0.340665,1.0147799157530126,False,,False,2025-05-07 中国央行宽松(降准50bp加7天逆回购降10bp)；2025-05-12 美中日内瓦停火(美145%降至30% 中125%降至10%),0.4893
HS250,主,95,2025-05-21,-0.3737,0.344305,1.085374885639186,False,,False,,0.1381
FHS-E,主,95,2025-10-30,-0.4125,0.188456,2.1888398352931184,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
FHS-G,主,95,2025-10-30,-0.4125,0.213614,1.931053208123063,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
HS250,主,95,2025-10-30,-0.4125,0.297245,1.3877441168060018,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
HS500,主,95,2025-10-30,-0.4125,0.338515,1.2185575233002968,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
HS750,主,95,2025-10-30,-0.4125,0.37127,1.1110512564979664,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
M1,主,95,2025-10-30,-0.4125,0.353726,1.1661568558714936,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
M1d,主,95,2025-10-30,-0.4125,0.353722,1.1661700431412239,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
M1e,主,95,2025-10-30,-0.4125,0.234112,1.7619771733187535,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
M1g,主,95,2025-10-30,-0.4125,0.287738,1.4335958406606009,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
M1g-t,主,95,2025-10-30,-0.4125,0.281527,1.4652235842388117,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,-0.605
FHS-E,主,95,2025-11-05,-0.262,0.20665,1.2678441809823373,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,0.0
FHS-G,主,95,2025-11-05,-0.262,0.226764,1.1553862165070294,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,0.0
M1e,主,95,2025-11-05,-0.262,0.256715,1.020587032312097,False,,False,2025-10-30 特朗普-习近平会晤达成一年战术休战,0.0
FHS-E,主,95,2025-12-01,-0.2662,0.182947,1.4550662213646575,False,,False,,0.0
FHS-G,主,95,2025-12-01,-0.2662,0.202156,1.3168048437840083,False,,False,,0.0
M1e,主,95,2025-12-01,-0.2662,0.237867,1.1191127815123578,False,,False,,0.0
FHS-E,主,95,2025-12-31,-0.1565,0.147523,1.0608515282362752,False,,False,,0.0
FHS-E,主,95,2026-01-20,-0.2056,0.136101,1.5106428314266611,False,,False,2026-01-23 人民币中间价创2023年来最强(6.9929) USDCNY破7,-0.0675
FHS-G,主,95,2026-01-20,-0.2056,0.149632,1.374037639007699,False,,False,2026-01-23 人民币中间价创2023年来最强(6.9929) USDCNY破7,-0.0675
M1e,主,95,2026-01-20,-0.2056,0.176958,1.161857615931464,False,,False,2026-01-23 人民币中间价创2023年来最强(6.9929) USDCNY破7,-0.0675
FHS-E,主,95,2026-03-02,-0.4005,0.171568,2.3343513941993845,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
FHS-G,主,95,2026-03-02,-0.4005,0.164711,2.4315315916969724,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
HS250,主,95,2026-03-02,-0.4005,0.25741,1.5558836098053688,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
HS500,主,95,2026-03-02,-0.4005,0.289215,1.384782946942586,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
HS750,主,95,2026-03-02,-0.4005,0.36193,1.106567568314315,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
M1,主,95,2026-03-02,-0.4005,0.317254,1.2623954307904708,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
M1d,主,95,2026-03-02,-0.4005,0.317252,1.2624033891039301,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
M1e,主,95,2026-03-02,-0.4005,0.223074,1.795368353102558,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
M1g,主,95,2026-03-02,-0.4005,0.243356,1.6457371094199447,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
M1g-t,主,95,2026-03-02,-0.4005,0.241199,1.6604546453343505,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.2653
FHS-E,主,95,2026-03-04,-0.2142,0.212438,1.0082941846562292,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.1999
FHS-G,主,95,2026-03-04,-0.2142,0.19742,1.0849964542599533,False,,False,2026-02-28 美以空袭伊朗 海湾战争爆发；2026-03-02 开战首个交易日 布油大涨13% 全球risk-off,-0.1999
FHS-E,主,95,2026-03-11,-0.215,0.192667,1.11591502436847,False,,False,,0.0
FHS-G,主,95,2026-03-11,-0.215,0.18789,1.1442865506413327,False,,False,,0.0
FHS-E,主,95,2026-03-12,-0.2576,0.203935,1.2631475715301443,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,-0.2676
FHS-G,主,95,2026-03-12,-0.2576,0.203104,1.2683157397195526,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,-0.2676
HS250,主,95,2026-03-12,-0.2576,0.25741,1.00073812206208,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,-0.2676
M1e,主,95,2026-03-12,-0.2576,0.251607,1.0238188921611877,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,-0.2676
FHS-E,主,95,2026-03-20,-0.4965,0.219174,2.265323441649101,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
FHS-G,主,95,2026-03-20,-0.4965,0.222745,2.229006262766841,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
HS250,主,95,2026-03-20,-0.4965,0.26002,1.9094685024228908,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
HS500,主,95,2026-03-20,-0.4965,0.289215,1.7167159379700223,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
HS750,主,95,2026-03-20,-0.4965,0.3592,1.3822383073496658,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1,主,95,2026-03-20,-0.4965,0.316788,1.5672942156899883,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1d,主,95,2026-03-20,-0.4965,0.316786,1.567304110661456,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1e,主,95,2026-03-20,-0.4965,0.263402,1.8849515189710022,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1g,主,95,2026-03-20,-0.4965,0.286468,1.7331778767611041,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
M1g-t,主,95,2026-03-20,-0.4965,0.287028,1.7297963961704084,False,,False,2026-03-18 FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息；2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,0.0
FHS-E,主,95,2026-03-26,-0.4076,0.278705,1.4624782476094798,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
FHS-G,主,95,2026-03-26,-0.4076,0.266949,1.5268834121873467,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
HS250,主,95,2026-03-26,-0.4076,0.26002,1.567571725251904,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
HS500,主,95,2026-03-26,-0.4076,0.30288,1.3457474907554148,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
HS750,主,95,2026-03-26,-0.4076,0.3592,1.1347438752783965,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
M1,主,95,2026-03-26,-0.4076,0.32082,1.2704943582070944,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
M1d,主,95,2026-03-26,-0.4076,0.320819,1.270498318366431,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
M1e,主,95,2026-03-26,-0.4076,0.334946,1.2169125769527027,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
M1g,主,95,2026-03-26,-0.4076,0.343317,1.1872409464139557,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
M1g-t,主,95,2026-03-26,-0.4076,0.346474,1.1764230505030682,False,,False,2026-03-23 海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,-0.0675
FHS-E,主,95,2026-04-29,-0.2649,0.224568,1.1795981618039972,False,,False,,-0.0673
FHS-G,主,95,2026-04-29,-0.2649,0.23058,1.1488420504813948,False,,False,,-0.0673
HS250,主,95,2026-04-29,-0.2649,0.245205,1.0803205481128035,False,,False,,-0.0673
FHS-E,主,95,2026-05-15,-0.4358,0.217961,1.999440266836728,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
FHS-G,主,95,2026-05-15,-0.4358,0.225886,1.9292917666433511,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
HS250,主,95,2026-05-15,-0.4358,0.22065,1.9750736460457738,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
HS500,主,95,2026-05-15,-0.4358,0.27387,1.5912659290904445,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
HS750,主,95,2026-05-15,-0.4358,0.35596,1.2242948645915273,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
M1,主,95,2026-05-15,-0.4358,0.271791,1.603437935766821,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
M1d,主,95,2026-05-15,-0.4358,0.271791,1.603437935766821,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
M1e,主,95,2026-05-15,-0.4358,0.267294,1.6304144500063602,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
M1g,主,95,2026-05-15,-0.4358,0.298734,1.45882289930172,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
M1g-t,主,95,2026-05-15,-0.4358,0.296383,1.4703947257433794,False,,False,2026-05-19 美债长端抛售峰值 10Y约4.68% 30Y约5.2%,-0.2706
FHS-E,主,95,2026-06-05,-0.2913,0.224213,1.2992110180944014,False,,False,,0.0675
FHS-G,主,95,2026-06-05,-0.2913,0.229919,1.2669679321848129,False,,False,,0.0675
HS250,主,95,2026-06-05,-0.2913,0.215385,1.3524618706038025,False,,False,,0.0675
HS500,主,95,2026-06-05,-0.2913,0.289215,1.0072091696488772,False,,False,,0.0675
M1,主,95,2026-06-05,-0.2913,0.266532,1.09292692809869,False,,False,,0.0675
M1d,主,95,2026-06-05,-0.2913,0.266531,1.0929310286608311,False,,False,,0.0675
M1e,主,95,2026-06-05,-0.2913,0.274961,1.0594229727124937,False,,False,,0.0675
HS250,主,95,2026-06-08,-0.2283,0.22065,1.0346702923181508,False,,False,,-0.1351
FHS-E,主,95,2026-06-17,-0.3277,0.246302,1.330480467068883,False,,False,,0.0672
FHS-G,主,95,2026-06-17,-0.3277,0.243143,1.3477665406777082,False,,False,,0.0672
HS250,主,95,2026-06-17,-0.3277,0.215385,1.521461568818627,False,,False,,0.0672
HS500,主,95,2026-06-17,-0.3277,0.28864,1.1353242793791574,False,,False,,0.0672
M1,主,95,2026-06-17,-0.3277,0.266046,1.2317418792238937,False,,False,,0.0672
M1d,主,95,2026-06-17,-0.3277,0.266044,1.2317511389093534,False,,False,,0.0672
M1e,主,95,2026-06-17,-0.3277,0.302051,1.0849161234361084,False,,False,,0.0672
M1g,主,95,2026-06-17,-0.3277,0.321557,1.019103922477197,False,,False,,0.0672
M1g-t,主,95,2026-06-17,-0.3277,0.320588,1.0221842364654947,False,,False,,0.0672
HS250,主,95,2026-06-30,-0.2427,0.22263,1.0901495755289046,False,,False,,-0.3357
FHS-E,主,95,2026-07-07,-0.3203,0.249375,1.2844110275689222,False,,False,,0.0
FHS-G,主,95,2026-07-07,-0.3203,0.247577,1.2937389175892753,False,,False,,0.0
HS250,主,95,2026-07-07,-0.3203,0.23622,1.3559393785454237,False,,False,,0.0
HS500,主,95,2026-07-07,-0.3203,0.27387,1.1695329901047942,False,,False,,0.0
M1,主,95,2026-07-07,-0.3203,0.268117,1.1946277184960297,False,,False,,0.0
M1d,主,95,2026-07-07,-0.3203,0.268112,1.1946499970161721,False,,False,,0.0
M1e,主,95,2026-07-07,-0.3203,0.291881,1.097365022046656,False,,False,,0.0
M1g,主,95,2026-07-07,-0.3203,0.316164,1.0130818182968333,False,,False,,0.0
M1g-t,主,95,2026-07-07,-0.3203,0.31478,1.0175360569286485,False,,False,,0.0
FHS-E,主,95,2026-07-29,-0.2793,0.245553,1.1374326520140254,False,,False,,0.0
FHS-G,主,95,2026-07-29,-0.2793,0.247362,1.129114415310355,False,,False,,0.0
HS250,主,95,2026-07-29,-0.2793,0.23622,1.1823723647447293,False,,False,,0.0
M1,主,95,2026-07-29,-0.2793,0.26897,1.038405770160241,False,,False,,0.0
M1d,主,95,2026-07-29,-0.2793,0.268964,1.0384289347273241,False,,False,,0.0
M1e,主,95,2026-07-29,-0.2793,0.26514,1.0534057479067662,False,,False,,0.0
HS250,主,95,2026-08-28,-0.252,0.250895,1.00440423284641,False,,False,,0.0
M1e,主,99,2022-09-22,-0.7129,0.622832,1.1446104246409945,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1g,主,99,2022-09-22,-0.7129,0.661385,1.0778895801991275,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
M1g-t,主,99,2022-09-22,-0.7129,0.643921,1.1071233893598749,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.4273
HS250,主,99,2022-09-26,-0.9128,0.874407,1.0439074710060645,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1,主,99,2022-09-26,-0.9128,0.758934,1.2027396321682782,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1d,主,99,2022-09-26,-0.9128,0.758941,1.2027285388455755,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1e,主,99,2022-09-26,-0.9128,0.714015,1.278404515311303,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1g,主,99,2022-09-26,-0.9128,0.752961,1.2122805829252776,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1g-t,主,99,2022-09-26,-0.9128,0.737579,1.2375623492534358,False,,True,2022-09-22 FOMC鹰派点阵图 收益率上行；2022-09-26 英国迷你预算危机 全球利率上行；2022-09-28 英央行紧急购债 全球收益率回落,-0.7905
M1e,主,99,2023-02-21,-0.6756,0.626416,1.078516512988174,False,,False,,0.1434
FHS-E,主,99,2023-10-03,-0.8393,0.421297,1.992181287785102,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
FHS-G,主,99,2023-10-03,-0.8393,0.430488,1.949647841519392,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
HS250,主,99,2023-10-03,-0.8393,0.558717,1.5021916283198828,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
HS500,主,99,2023-10-03,-0.8393,0.712956,1.1772114969226712,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1,主,99,2023-10-03,-0.8393,0.736985,1.138829148490132,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1d,主,99,2023-10-03,-0.8393,0.736983,1.13883223900687,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1e,主,99,2023-10-03,-0.8393,0.500245,1.677777888834471,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1g,主,99,2023-10-03,-0.8393,0.558706,1.5022212039963774,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
M1g-t,主,99,2023-10-03,-0.8393,0.547728,1.5323299155785355,False,,True,2023-10-04 美债长端急升(10Y创多年新高) 全球利差走阔,-0.1461
FHS-E,主,99,2024-04-02,-0.4443,0.345898,1.2844827087754194,False,,False,,-0.6322
FHS-G,主,99,2024-04-02,-0.4443,0.390392,1.138086846041927,False,,False,,-0.6322
M1e,主,99,2024-04-02,-0.4443,0.401826,1.1057024682325185,False,,False,,-0.6322
FHS-E,主,99,2024-04-10,-0.656,0.399918,1.6403362689351317,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
FHS-G,主,99,2024-04-10,-0.656,0.428522,1.530843223918492,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
HS250,主,99,2024-04-10,-0.656,0.537104,1.2213649498048795,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1,主,99,2024-04-10,-0.656,0.631155,1.0393643399798782,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1d,主,99,2024-04-10,-0.656,0.631154,1.0393659867480838,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1e,主,99,2024-04-10,-0.656,0.43407,1.5112769829750963,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1g,主,99,2024-04-10,-0.656,0.513518,1.2774625232221655,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
M1g-t,主,99,2024-04-10,-0.656,0.508354,1.2904393395153773,False,,False,2024-04-10 美国3月CPI超预期 收益率急升,-0.4963
FHS-E,主,99,2024-06-07,-0.564,0.563112,1.0015769509440395,True,dOAS_bp,False,,0.8398
